pair	nsnps	mismatch	pmr
I12357 - I0238	12063	3830	0.31749979275470447
I12357 - I0308	20801	6427	0.3089755300225951
I12357 - I0309	21715	6875	0.3166014275846189
I12357 - I1748	5803	1818	0.31328623125969324
I12357 - I1753	22752	7036	0.30924753867791843
I12357 - I1754	22906	7018	0.3063826071771588
I12357 - I2230	22726	6988	0.3074892193962862
I12357 - I2232	6982	2202	0.31538241191635635
I12357 - I7086	13379	4191	0.31325211151805066
I12357 - I7090	17137	5497	0.32076792904242285
I12357 - Lapa01	20865	6491	0.3110951353942008
I12357 - Lapa05	15852	5060	0.3192026242745395
I12357 - Lapa14	21096	6692	0.3172165339400834
I12357 - Lapa15	21929	7065	0.3221761138218797
I12357 - Lapa22	20940	6646	0.31738299904489015
I12357 - Lapa24	22254	7034	0.3160780084479195
I12357 - Lapa25	21733	6869	0.3160631298026043
I12357 - AM66	5147	1467	0.2850204002331455
I12357 - AM71	13115	3795	0.28936332443766677
I12357 - AM73	4278	1140	0.2664796633941094
I12357 - AM74	19900	5777	0.29030150753768846
I12357 - MA577	22581	5985	0.2650458349940215
I12357 - Yaghan890	16968	4552	0.2682696841112683
I12357 - Yaghan894	21457	5978	0.27860371906603904
I12357 - Yaghan895	21792	6023	0.2763858296622614
I12357 - Anzick	23225	7768	0.3344671689989236
I12358 - I12359	20546	5577	0.2714396962912489
I12358 - I12360	15572	3761	0.2415232468533265
I12358 - I12361	16497	4539	0.2751409347154028
I12358 - I12362	23308	7020	0.3011841427835936
I12358 - I12363	22984	6275	0.2730160111381831
I12358 - I12364	18757	5204	0.2774430879138455
I12358 - I12365	20683	5803	0.2805685828941643
I12358 - I12366	22470	6162	0.27423230974632845
I12358 - I12367	21074	5841	0.27716617633102403
I12358 - I12941	23553	6415	0.2723644546342292
I12358 - I12942	20232	5593	0.276443258204824
I12358 - I12943	23570	6381	0.2707254985150615
I12358 - I8575	22180	6286	0.28340847610459874
I12358 - I8576	22979	6286	0.273554114626398
I12358 - Cuncaicha15-03	23143	7128	0.30799809877716805
I12358 - Cuncaicha15-07	23225	7236	0.31156081808396124
I12358 - I0038	23734	7543	0.31781410634532736
I12358 - I0040	22814	7193	0.3152888577189445
I12358 - I0041	22498	7162	0.3183394079473731
I12358 - I0238	13683	4334	0.3167434042242198
I12358 - I0308	21714	6817	0.31394492032789906
I12358 - I0309	22496	7098	0.31552275960170695
I12358 - I1748	6955	2211	0.31790079079798705
I12358 - I1753	23413	7249	0.30961431683252894
I12358 - I1754	23535	7327	0.3113235606543446
I12358 - I2230	23424	7227	0.3085297131147541
I12358 - I2232	7973	2547	0.3194531543960868
I12358 - I7086	15044	4782	0.3178675884073385
I12358 - I7090	18579	5950	0.32025405027181225
I12358 - Lapa01	21638	6798	0.3141695165911822
I12358 - Lapa05	17040	5432	0.3187793427230047
I12358 - Lapa14	21931	7042	0.3210979891477817
I12358 - Lapa15	22660	7235	0.31928508384819065
I12358 - Lapa22	21866	7006	0.3204061099423763
I12358 - Lapa24	23009	7184	0.31222565083228304
I12358 - Lapa25	22517	7137	0.31696051871918995
I12358 - AM66	6205	1877	0.3024979854955681
I12358 - AM71	14261	4129	0.289530888436996
I12358 - AM73	4955	1362	0.27487386478304743
I12358 - AM74	20953	6306	0.30095928983916387
I12358 - MA577	23375	6414	0.2743957219251337
I12358 - Yaghan890	17807	4786	0.2687707081484809
I12358 - Yaghan894	22245	6028	0.2709822432007193
I12358 - Yaghan895	22516	6165	0.2738052940131462
I12358 - Anzick	23986	8026	0.33461185691653467
I12359 - I12360	10938	2866	0.2620223075516548
I12359 - I12361	12038	3259	0.27072603422495434
I12359 - I12362	20764	6313	0.304035831246388
I12359 - I12363	20172	5511	0.2732004759071981
I12359 - I12364	14934	3882	0.2599437525110486
I12359 - I12365	16944	4548	0.26841359773371104
I12359 - I12366	19440	5321	0.2737139917695473
I12359 - I12367	17409	4567	0.2623355735539089
I12359 - I12941	20943	5724	0.27331327889987106
I12359 - I12942	16181	4485	0.27717693591248993
I12359 - I12943	20959	5646	0.2693830812538766
I12359 - I8575	18761	5118	0.2727999573583498
I12359 - I8576	19919	5268	0.26447110798734874
I12359 - Cuncaicha15-03	20462	6471	0.31624474635910466
I12359 - Cuncaicha15-07	20490	6442	0.31439726695949244
I12359 - I0038	21080	6749	0.32016129032258067
I12359 - I0040	19577	6199	0.3166470858660673
I12359 - I0041	19177	5981	0.31188402774156543
I12359 - I0238	8724	2780	0.31866116460339294
I12359 - I0308	18245	5612	0.30759112085502877
I12359 - I0309	19386	6114	0.3153822346022903
I12359 - I1748	3722	1120	0.30091348737238044
I12359 - I1753	20739	6451	0.3110564636674864
I12359 - I1754	20927	6466	0.30897883117503705
I12359 - I2230	20658	6383	0.30898441281827865
I12359 - I2232	4705	1526	0.3243358129649309
I12359 - I7086	9931	3110	0.3131608095861444
I12359 - I7090	13862	4276	0.30846919636416104
I12359 - Lapa01	18505	5903	0.31899486625236423
I12359 - Lapa05	12714	4042	0.3179172565675633
I12359 - Lapa14	18704	5972	0.31928999144568004
I12359 - Lapa15	19703	6284	0.3189362026087398
I12359 - Lapa22	18541	5974	0.32220484332020927
I12359 - Lapa24	20122	6326	0.3143822681641984
I12359 - Lapa25	19533	6114	0.3130087544156044
I12359 - AM66	3260	996	0.30552147239263805
I12359 - AM71	10001	2976	0.29757024297570245
I12359 - AM73	2784	758	0.27227011494252873
I12359 - AM74	17114	5225	0.30530559775622296
I12359 - MA577	20495	5648	0.27557940961210053
I12359 - Yaghan890	14212	3927	0.27631578947368424
I12359 - Yaghan894	19096	5217	0.2731985756179305
I12359 - Yaghan895	19544	5282	0.27026197298403604
I12359 - Anzick	21379	7033	0.3289676785630759
I12360 - I12361	6380	1703	0.26692789968652036
I12360 - I12362	15829	4752	0.30020847810979845
I12360 - I12363	15032	4146	0.2758116019159127
I12360 - I12364	8828	2438	0.27616674218396015
I12360 - I12365	11043	3121	0.28262247577651
I12360 - I12366	13972	3825	0.27376180933295163
I12360 - I12367	11541	3234	0.2802183519625682
I12360 - I12941	16234	4410	0.27165208820992975
I12360 - I12942	10174	2798	0.27501474346373106
I12360 - I12943	16223	4279	0.2637613265117426
I12360 - I8575	13196	3701	0.28046377690209157
I12360 - I8576	14715	4063	0.27611281005776417
I12360 - Cuncaicha15-03	15480	4787	0.3092377260981912
I12360 - Cuncaicha15-07	15518	4902	0.3158912230957598
I12360 - I0038	16516	5302	0.32102203923468153
I12360 - I0040	14438	4584	0.3174954979914116
I12360 - I0041	13830	4345	0.3141720896601591
I12360 - I0238	4063	1290	0.31749938469111494
I12360 - I0308	12538	3946	0.31472324134630725
I12360 - I0309	13919	4345	0.3121632301171061
I12360 - I1748	1472	462	0.3138586956521739
I12360 - I1753	15932	4949	0.31063268892794377
I12360 - I1754	16213	5087	0.3137605625115648
I12360 - I2230	15872	4969	0.31306703629032256
I12360 - I2232	1861	568	0.30521225147770015
I12360 - I7086	4862	1521	0.31283422459893045
I12360 - I7090	7907	2535	0.320601998229417
I12360 - Lapa01	12664	4110	0.32454200884396717
I12360 - Lapa05	6807	2175	0.3195240193918026
I12360 - Lapa14	12971	4190	0.3230282938863619
I12360 - Lapa15	14447	4703	0.32553471308922266
I12360 - Lapa22	12806	4128	0.3223488989536155
I12360 - Lapa24	15004	4785	0.3189149560117302
I12360 - Lapa25	14096	4557	0.323283200908059
I12360 - AM66	1219	386	0.3166529942575882
I12360 - AM71	4914	1478	0.3007733007733008
I12360 - AM73	966	266	0.2753623188405797
I12360 - AM74	11298	3447	0.30509824747742964
I12360 - MA577	15668	4440	0.2833801378606076
I12360 - Yaghan890	8309	2224	0.2676615717896257
I12360 - Yaghan894	13666	3894	0.2849407288160398
I12360 - Yaghan895	14161	3786	0.2673540004236989
I12360 - Anzick	17020	5713	0.3356639247943596
I12361 - I12362	16705	5118	0.3063753367255313
I12361 - I12363	15986	4431	0.2771800325284624
I12361 - I12364	10007	2663	0.266113720395723
I12361 - I12365	12112	3292	0.27179656538969615
I12361 - I12366	14955	3956	0.26452691407556
I12361 - I12367	12697	3388	0.26683468535874616
I12361 - I12941	17012	4709	0.27680460851163885
I12361 - I12942	11270	3168	0.28110026619343387
I12361 - I12943	17039	4742	0.27830271729561595
I12361 - I8575	14148	3992	0.2821600226180379
I12361 - I8576	15674	4153	0.26496108204670155
I12361 - Cuncaicha15-03	16325	5150	0.31546707503828486
I12361 - Cuncaicha15-07	16400	5163	0.3148170731707317
I12361 - I0038	17179	5471	0.3184702252750451
I12361 - I0040	15273	4883	0.3197145289072219
I12361 - I0041	14664	4653	0.3173076923076923
I12361 - I0238	4681	1447	0.30912198248237555
I12361 - I0308	13442	4217	0.3137181966969201
I12361 - I0309	14932	4708	0.3152960085721939
I12361 - I1748	1684	576	0.342042755344418
I12361 - I1753	16759	5217	0.3112954233546154
I12361 - I1754	17008	5254	0.3089134524929445
I12361 - I2230	16605	5223	0.3145438121047877
I12361 - I2232	2171	714	0.32888070013818516
I12361 - I7086	5464	1741	0.31863103953147875
I12361 - I7090	8901	2929	0.3290641500954949
I12361 - Lapa01	13744	4356	0.3169383003492433
I12361 - Lapa05	7844	2502	0.31896991330953595
I12361 - Lapa14	13961	4551	0.3259795143614354
I12361 - Lapa15	15390	4967	0.3227420402858999
I12361 - Lapa22	13801	4413	0.3197594377219042
I12361 - Lapa24	15902	4952	0.3114073701421205
I12361 - Lapa25	14988	4754	0.31718708299973314
I12361 - AM66	1480	432	0.2918918918918919
I12361 - AM71	5756	1727	0.3000347463516331
I12361 - AM73	1285	357	0.27782101167315176
I12361 - AM74	12222	3711	0.30363279332351495
I12361 - MA577	16453	4628	0.2812860876435908
I12361 - Yaghan890	9424	2581	0.27387521222410866
I12361 - Yaghan894	14674	4205	0.2865612648221344
I12361 - Yaghan895	15156	4212	0.27790973871733965
I12361 - Anzick	17610	5834	0.33128904031800116
I12362 - I12363	23070	6904	0.29926311226701346
I12362 - I12364	18984	5783	0.30462494732406237
I12362 - I12365	20830	6337	0.3042246759481517
I12362 - I12366	22574	6789	0.30074421901302384
I12362 - I12367	21157	6460	0.30533629531597106
I12362 - I12941	23619	6985	0.29573648333968416
I12362 - I12942	20309	6184	0.3044955438475553
I12362 - I12943	23610	7035	0.29796696315120713
I12362 - I8575	22211	6764	0.3045337895637297
I12362 - I8576	22970	6971	0.30348280365694386
I12362 - Cuncaicha15-03	23246	7174	0.30861223436290114
I12362 - Cuncaicha15-07	23277	7128	0.3062250289985823
I12362 - I0038	23711	7491	0.3159293155075703
I12362 - I0040	22788	7196	0.3157802352115148
I12362 - I0041	22508	7138	0.3171316865114626
I12362 - I0238	13770	4372	0.31750181554103124
I12362 - I0308	21776	6938	0.31860764144011755
I12362 - I0309	22612	6995	0.30934901822041394
I12362 - I1748	7083	2251	0.3178031907383877
I12362 - I1753	23490	7402	0.3151128139633887
I12362 - I1754	23569	7396	0.3138020280877424
I12362 - I2230	23437	7375	0.3146733796987669
I12362 - I2232	8183	2557	0.31247708664304047
I12362 - I7086	15111	4812	0.3184435179670439
I12362 - I7090	18621	6062	0.3255464260780839
I12362 - Lapa01	21834	6893	0.3157002839607951
I12362 - Lapa05	17255	5579	0.3233265720081136
I12362 - Lapa14	22092	6949	0.31454825276118054
I12362 - Lapa15	22780	7349	0.3226075504828797
I12362 - Lapa22	21976	7105	0.3233072442664725
I12362 - Lapa24	23057	7239	0.31396105304245997
I12362 - Lapa25	22602	7168	0.3171400760994602
I12362 - AM66	6367	1899	0.2982566357782315
I12362 - AM71	14569	4414	0.3029720639714462
I12362 - AM73	5146	1578	0.306645938593082
I12362 - AM74	21030	6561	0.31198288159771753
I12362 - MA577	23360	7056	0.30205479452054795
I12362 - Yaghan890	18111	5338	0.29473800452763516
I12362 - Yaghan894	22400	6755	0.3015625
I12362 - Yaghan895	22693	6685	0.2945842330233993
I12362 - Anzick	23912	7869	0.32908163265306123
I12363 - I12364	18355	4948	0.2695723236175429
I12363 - I12365	20326	5500	0.2705893928957985
I12363 - I12366	22138	5847	0.2641159996386304
I12363 - I12367	20635	5591	0.27094741943300216
I12363 - I12941	23283	6469	0.27784220246531804
I12363 - I12942	19768	5638	0.28520841764467825
I12363 - I12943	23271	6591	0.2832280520819905
I12363 - I8575	21800	5901	0.2706880733944954
I12363 - I8576	22621	6235	0.27562884045798153
I12363 - Cuncaicha15-03	22870	7074	0.3093135111499781
I12363 - Cuncaicha15-07	22938	7045	0.3071322695963031
I12363 - I0038	23414	7497	0.3201930468950201
I12363 - I0040	22414	7066	0.3152493976978674
I12363 - I0041	22106	6893	0.31181579661630326
I12363 - I0238	12969	4094	0.31567584239339963
I12363 - I0308	21365	6640	0.3107886730634215
I12363 - I0309	22182	6913	0.31164908484356685
I12363 - I1748	6462	1984	0.30702568864128754
I12363 - I1753	23123	7161	0.30969164900748175
I12363 - I1754	23265	7186	0.308875993982377
I12363 - I2230	23111	7057	0.30535242957898834
I12363 - I2232	7525	2376	0.31574750830564785
I12363 - I7086	14391	4545	0.3158223889931207
I12363 - I7090	17975	5655	0.3146036161335188
I12363 - Lapa01	21294	6806	0.31962055038978116
I12363 - Lapa05	16500	5405	0.3275757575757576
I12363 - Lapa14	21573	6886	0.31919529040930794
I12363 - Lapa15	22330	7114	0.3185848634124496
I12363 - Lapa22	21495	6962	0.3238892765759479
I12363 - Lapa24	22701	7162	0.31549270957226555
I12363 - Lapa25	22170	6892	0.3108705457825891
I12363 - AM66	5659	1681	0.2970489485774872
I12363 - AM71	13583	4030	0.2966943974085254
I12363 - AM73	4556	1175	0.25790166812993853
I12363 - AM74	20469	6196	0.3027016463921051
I12363 - MA577	23001	6038	0.26251032563801574
I12363 - Yaghan890	17292	4924	0.28475595651168173
I12363 - Yaghan894	21899	6223	0.28416822685967397
I12363 - Yaghan895	22153	6207	0.28018778495011964
I12363 - Anzick	23630	7772	0.32890393567498943
I12364 - I12365	14854	3981	0.2680086172074862
I12364 - I12366	17447	4628	0.2652605032383791
I12364 - I12367	15219	4040	0.26545765161968593
I12364 - I12941	19243	5319	0.27641220183963
I12364 - I12942	13886	3984	0.2869076767967737
I12364 - I12943	19283	5327	0.2762536949644765
I12364 - I8575	16729	4574	0.27341741885348797
I12364 - I8576	18031	4820	0.2673173978148744
I12364 - Cuncaicha15-03	18723	5846	0.31223628691983124
I12364 - Cuncaicha15-07	18739	5850	0.31218314744650194
I12364 - I0038	19352	6116	0.316039685820587
I12364 - I0040	17663	5600	0.3170469342693767
I12364 - I0041	17277	5474	0.3168374139028767
I12364 - I0238	6675	2142	0.3208988764044944
I12364 - I0308	16177	5121	0.31656054892748964
I12364 - I0309	17471	5478	0.3135481655314521
I12364 - I1748	2644	830	0.31391830559757944
I12364 - I1753	19060	5937	0.3114900314795383
I12364 - I1754	19206	5996	0.312194106008539
I12364 - I2230	18901	5925	0.3134754774879636
I12364 - I2232	3353	1041	0.31046823739934387
I12364 - I7086	7697	2465	0.3202546446667533
I12364 - I7090	11372	3678	0.323425958494548
I12364 - Lapa01	16404	5178	0.31565471836137526
I12364 - Lapa05	10274	3371	0.3281097917072221
I12364 - Lapa14	16623	5322	0.3201588160981772
I12364 - Lapa15	17803	5802	0.32590012919170924
I12364 - Lapa22	16489	5288	0.3206986475832373
I12364 - Lapa24	18387	5830	0.3170718442377767
I12364 - Lapa25	17636	5647	0.3201973236561579
I12364 - AM66	2223	700	0.3148897885739991
I12364 - AM71	7740	2357	0.3045219638242894
I12364 - AM73	1919	527	0.27462219906201146
I12364 - AM74	14799	4510	0.30475032096763294
I12364 - MA577	18617	5055	0.271526024601171
I12364 - Yaghan890	11822	3306	0.2796481136863475
I12364 - Yaghan894	17081	4863	0.28470230080206077
I12364 - Yaghan895	17581	4900	0.2787099709914112
I12364 - Anzick	19666	6483	0.3296552425505949
I12365 - I12366	19560	5193	0.2654907975460123
I12365 - I12367	17570	3361	0.1912919749573136
I12365 - I12941	21148	5934	0.2805939095895593
I12365 - I12942	16361	4571	0.2793839007395636
I12365 - I12943	21156	5952	0.2813386273397618
I12365 - I8575	18951	5216	0.27523613529629043
I12365 - I8576	20207	5153	0.25501063987727024
I12365 - Cuncaicha15-03	20573	6504	0.3161425168910708
I12365 - Cuncaicha15-07	20643	6524	0.31603933536792134
I12365 - I0038	21331	6891	0.32305095869860767
I12365 - I0040	19922	6307	0.31658468025298664
I12365 - I0041	19438	6031	0.3102685461467229
I12365 - I0238	8928	2803	0.31395609318996415
I12365 - I0308	18389	5845	0.31785306433193755
I12365 - I0309	19538	6232	0.3189681646023134
I12365 - I1748	3823	1217	0.3183363850379283
I12365 - I1753	20934	6618	0.3161364287761536
I12365 - I1754	21114	6728	0.3186511319503647
I12365 - I2230	20889	6571	0.31456747570491644
I12365 - I2232	4645	1459	0.31410118406889126
I12365 - I7086	10205	3248	0.31827535521803035
I12365 - I7090	14112	4498	0.3187358276643991
I12365 - Lapa01	18469	5865	0.3175591531755915
I12365 - Lapa05	12637	4092	0.32381103109915327
I12365 - Lapa14	18710	6077	0.32479957242116514
I12365 - Lapa15	19806	6481	0.32722407351307686
I12365 - Lapa22	18596	5977	0.3214132071413207
I12365 - Lapa24	20301	6513	0.3208216344022462
I12365 - Lapa25	19566	6163	0.31498517837064294
I12365 - AM66	3260	992	0.3042944785276074
I12365 - AM71	9911	2882	0.290788013318535
I12365 - AM73	2687	733	0.2727949385932266
I12365 - AM74	17291	5255	0.3039153316754381
I12365 - MA577	20710	5704	0.2754225012071463
I12365 - Yaghan890	13875	3964	0.2856936936936937
I12365 - Yaghan894	19160	5581	0.2912839248434238
I12365 - Yaghan895	19592	5405	0.2758779093507554
I12365 - Anzick	21640	7231	0.33414972273567467
I12366 - I12367	19908	5297	0.266073940124573
I12366 - I12941	22806	6402	0.2807156011575901
I12366 - I12942	18936	5453	0.2879700042247571
I12366 - I12943	22813	6326	0.27729803182396
I12366 - I8575	21167	5641	0.26649974016157224
I12366 - I8576	22113	5817	0.2630579297245964
I12366 - Cuncaicha15-03	22363	6957	0.31109421812815813
I12366 - Cuncaicha15-07	22416	7017	0.3130353319057816
I12366 - I0038	22971	7336	0.31935919202472685
I12366 - I0040	21878	6861	0.3136027059146174
I12366 - I0041	21547	6784	0.31484661437787165
I12366 - I0238	11848	3697	0.31203578663065495
I12366 - I0308	20607	6465	0.3137283447372252
I12366 - I0309	21591	6707	0.3106386920476124
I12366 - I1748	5651	1811	0.32047425234471777
I12366 - I1753	22659	7078	0.31237036056313167
I12366 - I1754	22784	6954	0.30521418539325845
I12366 - I2230	22661	7083	0.31256343497639116
I12366 - I2232	6606	2107	0.3189524674538298
I12366 - I7086	13303	4176	0.31391415470194695
I12366 - I7090	16936	5311	0.31359234766178556
I12366 - Lapa01	20647	6470	0.3133627161330944
I12366 - Lapa05	15541	5058	0.32546168200244513
I12366 - Lapa14	20956	6778	0.3234395877075778
I12366 - Lapa15	21804	6883	0.3156760227481196
I12366 - Lapa22	20808	6722	0.3230488273740869
I12366 - Lapa24	22150	6957	0.3140857787810384
I12366 - Lapa25	21563	6865	0.3183694291146872
I12366 - AM66	4914	1474	0.2999592999593
I12366 - AM71	12563	3636	0.28942131656451486
I12366 - AM73	4012	1032	0.2572283150548355
I12366 - AM74	19727	5823	0.2951791960257515
I12366 - MA577	22535	5973	0.2650543598846239
I12366 - Yaghan890	16371	4560	0.2785413230712846
I12366 - Yaghan894	21321	6082	0.28525866516579895
I12366 - Yaghan895	21634	5984	0.2766016455579181
I12366 - Anzick	23252	7666	0.3296920694993979
I12367 - I12941	21495	6002	0.27922772737846013
I12367 - I12942	16925	4784	0.28265878877400297
I12367 - I12943	21473	6024	0.28053835048665765
I12367 - I8575	19432	5428	0.27933305887196375
I12367 - I8576	20587	5352	0.2599698839073202
I12367 - Cuncaicha15-03	20875	6464	0.30965269461077843
I12367 - Cuncaicha15-07	20964	6593	0.3144915092539592
I12367 - I0038	21717	7016	0.32306488004788875
I12367 - I0040	20338	6371	0.3132559740387452
I12367 - I0041	19821	6254	0.31552393925634425
I12367 - I0238	9524	2985	0.3134187316253675
I12367 - I0308	18792	5983	0.31838016177096634
I12367 - I0309	19909	6290	0.3159375156964187
I12367 - I1748	4140	1266	0.30579710144927535
I12367 - I1753	21267	6631	0.31179762072694783
I12367 - I1754	21457	6772	0.315607960106259
I12367 - I2230	21256	6729	0.31656943921716224
I12367 - I2232	4851	1520	0.3133374561945991
I12367 - I7086	10810	3431	0.3173913043478261
I12367 - I7090	14633	4685	0.32016674639513426
I12367 - Lapa01	18752	5934	0.3164462457337884
I12367 - Lapa05	13081	4280	0.327192110694901
I12367 - Lapa14	19101	6157	0.3223391445474059
I12367 - Lapa15	20197	6628	0.3281675496360846
I12367 - Lapa22	18973	6023	0.31745111474200177
I12367 - Lapa24	20567	6575	0.3196868770360286
I12367 - Lapa25	19922	6256	0.31402469631563096
I12367 - AM66	3513	1072	0.30515229148875606
I12367 - AM71	10447	3068	0.2936728247343735
I12367 - AM73	2876	779	0.27086230876216966
I12367 - AM74	17836	5476	0.3070195111011437
I12367 - MA577	21162	5724	0.2704848313013893
I12367 - Yaghan890	14342	4026	0.2807139868916469
I12367 - Yaghan894	19609	5549	0.2829823040440614
I12367 - Yaghan895	20046	5596	0.2791579367454854
I12367 - Anzick	22058	7308	0.33130836884577025
I12941 - I12942	20725	5552	0.2678890229191797
I12941 - I12943	23846	6197	0.2598758701669043
I12941 - I8575	22541	6354	0.28188634044629785
I12941 - I8576	23263	6602	0.2837983063233461
I12941 - Cuncaicha15-03	23454	7194	0.3067280634433359
I12941 - Cuncaicha15-07	23522	7325	0.31141059433721624
I12941 - I0038	23971	7476	0.3118768511951942
I12941 - I0040	23110	7194	0.31129381220250973
I12941 - I0041	22821	7162	0.3138337496165812
I12941 - I0238	14333	4526	0.315774785460127
I12941 - I0308	22085	6737	0.305048675571655
I12941 - I0309	22832	7040	0.30833917309039943
I12941 - I1748	7544	2400	0.3181336161187699
I12941 - I1753	23698	7242	0.30559540889526543
I12941 - I1754	23789	7365	0.3095968725040985
I12941 - I2230	23704	7366	0.31074924063449205
I12941 - I2232	8567	2704	0.3156297420333839
I12941 - I7086	15738	4910	0.3119837336383276
I12941 - I7090	19151	6140	0.32060988982298577
I12941 - Lapa01	22053	6948	0.3150591756223643
I12941 - Lapa05	17601	5716	0.32475427532526563
I12941 - Lapa14	22328	7095	0.31776245073450377
I12941 - Lapa15	23002	7329	0.31862446743761413
I12941 - Lapa22	22209	7122	0.320680805079022
I12941 - Lapa24	23314	7267	0.31170112378828174
I12941 - Lapa25	22828	7140	0.3127737865778868
I12941 - AM66	6705	1910	0.284862043251305
I12941 - AM71	14826	4202	0.2834210171320653
I12941 - AM73	5326	1485	0.2788208787082238
I12941 - AM74	21384	6353	0.2970912832023943
I12941 - MA577	23616	6728	0.28489159891598914
I12941 - Yaghan890	18210	4801	0.26364634816035143
I12941 - Yaghan894	22582	6062	0.268443893366398
I12941 - Yaghan895	22818	5956	0.2610220001753002
I12941 - Anzick	24192	8027	0.3318039021164021
I12942 - I12943	20745	5603	0.2700891781152085
I12942 - I8575	18467	5317	0.28791899063193804
I12942 - I8576	19727	5596	0.28367212449941703
I12942 - Cuncaicha15-03	20047	6203	0.30942285628772387
I12942 - Cuncaicha15-07	20119	6296	0.31293801878821015
I12942 - I0038	21037	6633	0.31530161144649904
I12942 - I0040	19443	6248	0.32134958596924346
I12942 - I0041	18912	5964	0.3153553299492386
I12942 - I0238	8285	2565	0.3095956547978274
I12942 - I0308	17793	5513	0.3098409486876862
I12942 - I0309	18943	6048	0.319273610304598
I12942 - I1748	3379	1086	0.3213968629772122
I12942 - I1753	20457	6395	0.3126069316126509
I12942 - I1754	20678	6522	0.31540767965954153
I12942 - I2230	20509	6435	0.3137646886732654
I12942 - I2232	4103	1300	0.31684133560809163
I12942 - I7086	9483	3004	0.31677739112095327
I12942 - I7090	13385	4340	0.32424355621964884
I12942 - Lapa01	17788	5662	0.31830447492691705
I12942 - Lapa05	11805	3705	0.3138500635324015
I12942 - Lapa14	18145	5711	0.3147423532653624
I12942 - Lapa15	19336	6249	0.3231795614398014
I12942 - Lapa22	17979	5843	0.3249902664219367
I12942 - Lapa24	19819	6154	0.31051011655482114
I12942 - Lapa25	19009	6024	0.31690251985901413
I12942 - AM66	2917	843	0.28899554336647243
I12942 - AM71	9135	2671	0.292391899288451
I12942 - AM73	2317	639	0.275787656452309
I12942 - AM74	16726	4930	0.29475068755231376
I12942 - MA577	20434	5980	0.2926495057257512
I12942 - Yaghan890	13022	3403	0.26132698510213487
I12942 - Yaghan894	18643	5014	0.2689481306656654
I12942 - Yaghan895	19095	4958	0.2596491228070175
I12942 - Anzick	21435	7117	0.3320270585491019
I12943 - I8575	22547	6431	0.285226415931166
I12943 - I8576	23291	6658	0.2858614915632648
I12943 - Cuncaicha15-03	23459	7149	0.30474444775992154
I12943 - Cuncaicha15-07	23532	7273	0.3090685024647289
I12943 - I0038	23974	7540	0.3145073829982481
I12943 - I0040	23126	7211	0.311813543198132
I12943 - I0041	22831	7158	0.3135210897463974
I12943 - I0238	14369	4597	0.3199248381933329
I12943 - I0308	22096	6839	0.3095130340333092
I12943 - I0309	22863	7106	0.31080785548703144
I12943 - I1748	7528	2426	0.3222635494155154
I12943 - I1753	23719	7280	0.30692693621147604
I12943 - I1754	23815	7284	0.3058576527398698
I12943 - I2230	23718	7345	0.30968041150181297
I12943 - I2232	8633	2672	0.30951001969188
I12943 - I7086	15786	4985	0.3157861396173825
I12943 - I7090	19155	6118	0.31939441399112506
I12943 - Lapa01	22059	6859	0.31093884582256676
I12943 - Lapa05	17660	5648	0.3198187995469989
I12943 - Lapa14	22342	6944	0.3108047623310357
I12943 - Lapa15	23017	7378	0.3205456836251466
I12943 - Lapa22	22230	7132	0.3208277103013945
I12943 - Lapa24	23309	7288	0.3126689261658587
I12943 - Lapa25	22850	7213	0.31566739606126915
I12943 - AM66	6707	1924	0.28686446995676157
I12943 - AM71	14786	4199	0.2839848505342892
I12943 - AM73	5296	1500	0.28323262839879154
I12943 - AM74	21354	6280	0.2940901002154163
I12943 - MA577	23622	6581	0.27859622385911437
I12943 - Yaghan890	18169	4737	0.2607188067587649
I12943 - Yaghan894	22610	6014	0.2659885006634233
I12943 - Yaghan895	22817	6031	0.264320462812815
I12943 - Anzick	24209	7963	0.3289272584575984
I8575 - I8576	21930	6036	0.27523939808481535
I8575 - Cuncaicha15-03	21976	6825	0.31056607207863124
I8575 - Cuncaicha15-07	22074	7001	0.3171604602700009
I8575 - I0038	22809	7397	0.3243018106887632
I8575 - I0040	21631	6753	0.3121908372243539
I8575 - I0041	21215	6688	0.3152486448267735
I8575 - I0238	11274	3570	0.31665779670037253
I8575 - I0308	20227	6129	0.30301082711227567
I8575 - I0309	21206	6606	0.3115156087899651
I8575 - I1748	5189	1591	0.30661013682790517
I8575 - I1753	22338	6816	0.3051302712865968
I8575 - I1754	22539	6932	0.30755579218243934
I8575 - I2230	22401	6862	0.30632561046381857
I8575 - I2232	5981	1880	0.3143287075739843
I8575 - I7086	12784	3955	0.30937108886107634
I8575 - I7090	16657	5280	0.31698385063336737
I8575 - Lapa01	20122	6406	0.31835801610177916
I8575 - Lapa05	14767	4702	0.31841267691474234
I8575 - Lapa14	20497	6418	0.31311899302336926
I8575 - Lapa15	21445	6972	0.3251107484262066
I8575 - Lapa22	20351	6489	0.3188541103631271
I8575 - Lapa24	21850	6843	0.3131807780320366
I8575 - Lapa25	21208	6593	0.31087325537533006
I8575 - AM66	4408	1347	0.3055807622504537
